state,year,perc,id,party,state_name
FL,1992,24.281755869913955,12,Republican,Florida
FL,1993,16.928743448080464,12,Republican,Florida
FL,1994,15.009117688315332,12,Republican,Florida
FL,1995,11.463721515448064,12,Republican,Florida
FL,1996,13.037718747821238,12,Democratic,Florida
FL,1997,8.84770795597046,12,Democratic,Florida
FL,1998,12.23596964932668,12,Democratic,Florida
FL,1999,17.152768855197223,12,Democratic,Florida
FL,2000,15.008442248764931,12,Republican,Florida
FL,2001,18.50943858788919,12,Republican,Florida
FL,2002,15.679336221096944,12,Republican,Florida
FL,2003,13.681592039800995,12,Republican,Florida
FL,2004,15.729950054538147,12,Republican,Florida
FL,2005,12.944802465676661,12,Republican,Florida
FL,2006,11.980697764712408,12,Republican,Florida
FL,2007,9.199733983595655,12,Republican,Florida
FL,2008,8.489623793141716,12,Democratic,Florida
FL,2009,7.070981778623879,12,Democratic,Florida
FL,2010,7.249853403699558,12,Democratic,Florida
FL,2011,6.478457811018646,12,Democratic,Florida
FL,2012,7.513304810602108,12,Democratic,Florida
FL,2013,6.114479498509916,12,Democratic,Florida
FL,2014,3.300497613486341,12,Democratic,Florida
FL,2015,3.5872652085097902,12,Democratic,Florida
FL,2016,5.359579029428962,12,Republican,Florida
FL,2017,6.934812760055479,12,Republican,Florida
FL,2018,6.771795236065729,12,Republican,Florida
GA,1991,3.671189146049481,13,Republican,Georgia
GA,1992,9.903961584633853,13,Democratic,Georgia
GA,1993,10.989010989010989,13,Democratic,Georgia
GA,1994,7.06371191135734,13,Democratic,Georgia
GA,1995,6.747452492426329,13,Democratic,Georgia
GA,1996,3.7889039242219216,13,Republican,Georgia
GA,1997,5.896999082689032,13,Republican,Georgia
GA,1998,4.453759496987163,13,Republican,Georgia
GA,1999,4.570267868477847,13,Republican,Georgia
GA,2000,4.314595660749507,13,Republican,Georgia
GA,2001,4.720978089819634,13,Republican,Georgia
GA,2002,3.6847735647212647,13,Republican,Georgia
GA,2003,2.687229816567356,13,Republican,Georgia
GA,2004,3.3333333333333335,13,Republican,Georgia
GA,2005,1.8859551808298203,13,Republican,Georgia
GA,2006,1.392757660167131,13,Republican,Georgia
GA,2007,1.3704406493780308,13,Republican,Georgia
GA,2008,1.2577297977151243,13,Republican,Georgia
GA,2009,1.139070104587346,13,Republican,Georgia
GA,2010,1.761658031088083,13,Republican,Georgia
GA,2011,1.7560169403987191,13,Republican,Georgia
GA,2012,2.1727884117951373,13,Republican,Georgia
GA,2013,5.787977254264825,13,Republican,Georgia
GA,2014,4.121431443506233,13,Republican,Georgia
GA,2015,4.356435643564357,13,Republican,Georgia
GA,2016,3.7974683544303796,13,Republican,Georgia
GA,2017,2.6390382171830713,13,Republican,Georgia
GA,2018,3.5498416962486807,13,Republican,Georgia
HI,1991,0,15,Democratic,Hawaii
HI,1992,0,15,Democratic,Hawaii
HI,1993,0,15,Democratic,Hawaii
HI,1994,0,15,Democratic,Hawaii
HI,1995,0,15,Democratic,Hawaii
HI,1996,0,15,Democratic,Hawaii
HI,1997,0,15,Democratic,Hawaii
HI,1998,0,15,Democratic,Hawaii
HI,1999,0,15,Democratic,Hawaii
HI,2000,0,15,Democratic,Hawaii
HI,2001,0,15,Democratic,Hawaii
HI,2002,0,15,Democratic,Hawaii
HI,2003,0,15,Democratic,Hawaii
HI,2004,0,15,Democratic,Hawaii
HI,2005,0,15,Democratic,Hawaii
HI,2006,0,15,Democratic,Hawaii
HI,2007,0,15,Democratic,Hawaii
HI,2008,0,15,Democratic,Hawaii
HI,2009,0,15,Democratic,Hawaii
HI,2010,0,15,Democratic,Hawaii
HI,2011,0,15,Democratic,Hawaii
HI,2012,0,15,Democratic,Hawaii
HI,2013,0,15,Democratic,Hawaii
HI,2014,0,15,Democratic,Hawaii
HI,2015,0,15,Democratic,Hawaii
HI,2016,0,15,Democratic,Hawaii
HI,2017,0,15,Democratic,Hawaii
HI,2018,31.58650394831299,15,Democratic,Hawaii
IA,1991,31.549096065225093,19,Democratic,Iowa
IA,1992,12.649332396345748,19,Democratic,Iowa
IA,1993,13.883944464222143,19,Democratic,Iowa
IA,1994,21.669626998223798,19,Democratic,Iowa
IA,1995,10.020732550103663,19,Democratic,Iowa
IA,1996,14.837819185645271,19,Democratic,Iowa
IA,1997,19.50354609929078,19,Democratic,Iowa
IA,1998,14.820042342978123,19,Democratic,Iowa
IA,1999,10.854341736694677,19,Democratic,Iowa
IA,2000,11.896431070678798,19,Democratic,Iowa
IA,2001,11.19664100769769,19,Democratic,Iowa
IA,2002,16.212487064505,19,Democratic,Iowa
IA,2003,13.031550068587105,19,Democratic,Iowa
IA,2004,9.307135470527404,19,Republican,Iowa
IA,2005,10.682288077188147,19,Republican,Iowa
IA,2006,9.955372468245795,19,Republican,Iowa
IA,2007,9.443507588532885,19,Republican,Iowa
IA,2008,11.051574012056262,19,Democratic,Iowa
IA,2009,5.691329092735186,19,Democratic,Iowa
IA,2010,5.710446758481694,19,Democratic,Iowa
IA,2011,4.955401387512389,19,Democratic,Iowa
IA,2012,2.6578073089700998,19,Democratic,Iowa
IA,2013,3.250975292587776,19,Democratic,Iowa
IA,2014,3.5737491877842755,19,Democratic,Iowa
IA,2015,1.935483870967742,19,Democratic,Iowa
IA,2016,5.485640529202969,19,Republican,Iowa
IA,2017,3.275466754012447,19,Republican,Iowa
IA,2018,4.82315112540193,19,Republican,Iowa
ID,1991,31.884057971014492,16,Republican,Idaho
ID,1992,49.31506849315068,16,Republican,Idaho
ID,1993,61.135371179039296,16,Republican,Idaho
ID,1994,70.29876977152901,16,Republican,Idaho
ID,1995,98.78682842287695,16,Republican,Idaho
ID,1996,60.75949367088607,16,Republican,Idaho
ID,1997,36.77058353317346,16,Republican,Idaho
ID,1998,43.99057344854674,16,Republican,Idaho
ID,1999,27.41935483870968,16,Republican,Idaho
ID,2000,35.6865787432118,16,Republican,Idaho
ID,2001,25.8751902587519,16,Republican,Idaho
ID,2002,33.17901234567901,16,Republican,Idaho
ID,2003,14.749262536873156,16,Republican,Idaho
ID,2004,26.96793002915452,16,Republican,Idaho
ID,2005,19.43095072866065,16,Republican,Idaho
ID,2006,14.945652173913045,16,Republican,Idaho
ID,2007,25.31645569620253,16,Republican,Idaho
ID,2008,19.801980198019802,16,Republican,Idaho
ID,2009,22.965879265091864,16,Republican,Idaho
ID,2010,18.14646791963707,16,Republican,Idaho
ID,2011,23.506988564167727,16,Republican,Idaho
ID,2012,22.04030226700252,16,Republican,Idaho
ID,2013,19.87577639751553,16,Republican,Idaho
ID,2014,16.1892901618929,16,Republican,Idaho
ID,2015,20.51901025950513,16,Republican,Idaho
ID,2016,16.081000595592617,16,Republican,Idaho
ID,2017,24.85549132947977,16,Republican,Idaho
ID,2018,13.590033975084937,16,Republican,Idaho
IL,1991,13.220338983050848,17,Republican,Illinois
IL,1992,22.45206861755802,17,Democratic,Illinois
IL,1993,63.53944562899787,17,Democratic,Illinois
IL,1994,20.240514905149052,17,Democratic,Illinois
IL,1995,12.413910381770258,17,Democratic,Illinois
IL,1996,29.46655376799323,17,Democratic,Illinois
IL,1997,28.09780356402818,17,Democratic,Illinois
IL,1998,22.603019175846594,17,Democratic,Illinois
IL,1999,20.16655780535598,17,Democratic,Illinois
IL,2000,14.91564104654006,17,Democratic,Illinois
IL,2001,22.900763358778626,17,Democratic,Illinois
IL,2002,12.645058023209284,17,Democratic,Illinois
IL,2003,16.487000634115407,17,Democratic,Illinois
IL,2004,14.964578524237842,17,Democratic,Illinois
IL,2005,13.364091957680376,17,Democratic,Illinois
IL,2006,12.348610781287105,17,Democratic,Illinois
IL,2007,13.170347003154575,17,Democratic,Illinois
IL,2008,9.458500827618822,17,Democratic,Illinois
IL,2009,10.1105102280743,17,Democratic,Illinois
IL,2010,7.352941176470588,17,Democratic,Illinois
IL,2011,5.4343545719461295,17,Democratic,Illinois
IL,2012,6.678714543883083,17,Democratic,Illinois
IL,2013,8.455824245297931,17,Democratic,Illinois
IL,2014,8.532957570064193,17,Democratic,Illinois
IL,2015,7.09611290704092,17,Democratic,Illinois
IL,2016,8.821425733132005,17,Democratic,Illinois
IL,2017,6.747638326585696,17,Democratic,Illinois
IL,2018,8.578918103105886,17,Democratic,Illinois
IN,1991,0,18,Republican,Indiana
IN,1992,3.5574528637495555,18,Republican,Indiana
IN,1993,14.258389845244304,18,Republican,Indiana
IN,1994,5.362828892240657,18,Republican,Indiana
IN,1995,6.169575180680416,18,Republican,Indiana
IN,1996,6.336912515402218,18,Republican,Indiana
IN,1997,10.600102581637888,18,Republican,Indiana
IN,1998,8.576329331046313,18,Republican,Indiana
IN,1999,18.938112952316537,18,Republican,Indiana
IN,2000,18.977859164308306,18,Republican,Indiana
IN,2001,23.0514096185738,18,Republican,Indiana
IN,2002,12.816299704239238,18,Republican,Indiana
IN,2003,10.603588907014682,18,Republican,Indiana
IN,2004,13.396503839241955,18,Republican,Indiana
IN,2005,8.807698580981896,18,Republican,Indiana
IN,2006,6.315124723713294,18,Republican,Indiana
IN,2007,6.55161393416427,18,Republican,Indiana
IN,2008,9.701017811704835,18,Democratic,Indiana
IN,2009,8.672343109429203,18,Democratic,Indiana
IN,2010,14.710485133020343,18,Democratic,Indiana
IN,2011,15.920554854981086,18,Democratic,Indiana
IN,2012,5.833201954910925,18,Republican,Indiana
IN,2013,11.438157694067408,18,Republican,Indiana
IN,2014,7.882534775888718,18,Republican,Indiana
IN,2015,9.689326361119655,18,Republican,Indiana
IN,2016,12.166949022023717,18,Republican,Indiana
IN,2017,14.84996938150643,18,Republican,Indiana
IN,2018,15.34487997569128,18,Republican,Indiana
KS,1991,2.3255813953488373,20,Republican,Kansas
KS,1992,1.195219123505976,20,Republican,Kansas
KS,1993,0,20,Republican,Kansas
KS,1994,0,20,Republican,Kansas
KS,1995,0,20,Republican,Kansas
KS,1996,10.899182561307901,20,Republican,Kansas
KS,1997,21.293070073557878,20,Republican,Kansas
KS,1998,20.650095602294453,20,Republican,Kansas
KS,1999,15.738963531669866,20,Republican,Kansas
KS,2000,28.312570781426952,20,Republican,Kansas
KS,2001,31.119544592030362,20,Republican,Kansas
KS,2002,20.887728459530027,20,Republican,Kansas
KS,2003,18.310911808669655,20,Republican,Kansas
KS,2004,18.358935931060323,20,Republican,Kansas
KS,2005,27.107315261789825,20,Republican,Kansas
KS,2006,40.82383229128356,20,Republican,Kansas
KS,2007,40.80882352941177,20,Republican,Kansas
KS,2008,42.34167893961708,20,Republican,Kansas
KS,2009,44.574351479722324,20,Republican,Kansas
KS,2010,20.968908170643527,20,Republican,Kansas
KS,2011,24.58140363377271,20,Republican,Kansas
KS,2012,29.7029702970297,20,Republican,Kansas
KS,2013,24.637681159420293,20,Republican,Kansas
KS,2014,26.30655910206945,20,Republican,Kansas
KS,2015,21.76202176202176,20,Republican,Kansas
KS,2016,18.18817768450507,20,Republican,Kansas
KS,2017,26.84797768479777,20,Republican,Kansas
KS,2018,26.102292768959437,20,Republican,Kansas
KY,1991,0,21,Republican,Kentucky
KY,1992,1.3440860215053765,21,Democratic,Kentucky
KY,1993,3.4759358288770055,21,Democratic,Kentucky
KY,1994,1.0408534998698933,21,Democratic,Kentucky
KY,1995,20.89783281733746,21,Democratic,Kentucky
KY,1996,28.114521537271084,21,Democratic,Kentucky
KY,1997,12.266802964477383,21,Democratic,Kentucky
KY,1998,12.435233160621761,21,Democratic,Kentucky
KY,1999,18.398548846851515,21,Democratic,Kentucky
KY,2000,19.023779724655817,21,Republican,Kentucky
KY,2001,20.80721985460015,21,Republican,Kentucky
KY,2002,19.588395735184726,21,Republican,Kentucky
KY,2003,19.75609756097561,21,Republican,Kentucky
KY,2004,17.453294001966565,21,Republican,Kentucky
KY,2005,11.360829834527044,21,Republican,Kentucky
KY,2006,16.07403799318071,21,Republican,Kentucky
KY,2007,11.661113755354593,21,Republican,Kentucky
KY,2008,18.605746585021198,21,Republican,Kentucky
KY,2009,35.78110383536015,21,Republican,Kentucky
KY,2010,40.5152224824356,21,Republican,Kentucky
KY,2011,36.49465364946536,21,Republican,Kentucky
KY,2012,46.98295716259788,21,Republican,Kentucky
KY,2013,38.21373028215952,21,Republican,Kentucky
KY,2014,38.38101884159107,21,Republican,Kentucky
KY,2015,43.069873997709045,21,Republican,Kentucky
KY,2016,48.8250057038558,21,Republican,Kentucky
KY,2017,86.46188850967009,21,Republican,Kentucky
KY,2018,54.6681664791901,21,Republican,Kentucky
LA,1991,0,22,Republican,Louisiana
LA,1992,3.0545112781954886,22,Democratic,Louisiana
LA,1993,5.416862929816298,22,Democratic,Louisiana
LA,1994,2.068490002298322,22,Democratic,Louisiana
LA,1995,1.625638643752903,22,Democratic,Louisiana
LA,1996,1.4074595355383532,22,Democratic,Louisiana
LA,1997,0.9431737797689225,22,Democratic,Louisiana
LA,1998,2.3228803716608595,22,Democratic,Louisiana
LA,1999,1.3989274889251575,22,Democratic,Louisiana
LA,2000,2.756086357372531,22,Republican,Louisiana
LA,2001,2.2872827081427265,22,Republican,Louisiana
LA,2002,3.374578177727784,22,Republican,Louisiana
LA,2003,1.3568521031207597,22,Republican,Louisiana
LA,2004,5.431093007467752,22,Republican,Louisiana
LA,2005,4.16054821341165,22,Republican,Louisiana
LA,2006,5.230622919638612,22,Republican,Louisiana
LA,2007,7.405637840420449,22,Republican,Louisiana
LA,2008,15.487748497457236,22,Republican,Louisiana
LA,2009,2.9213483146067416,22,Republican,Louisiana
LA,2010,2.942507922136713,22,Republican,Louisiana
LA,2011,1.1125945705384956,22,Republican,Louisiana
LA,2012,0.8958566629339306,22,Republican,Louisiana
LA,2013,5.2933392148213505,22,Republican,Louisiana
LA,2014,1.978021978021978,22,Republican,Louisiana
LA,2015,8.697542944118286,22,Republican,Louisiana
LA,2016,5.685545593702165,22,Republican,Louisiana
LA,2017,9.26130099228225,22,Republican,Louisiana
LA,2018,10.42128603104213,22,Republican,Louisiana
MA,1991,34.46493193175944,25,Democratic,Massachusetts
MA,1992,72.5654629471162,25,Democratic,Massachusetts
MA,1993,57.25254548489401,25,Democratic,Massachusetts
MA,1994,0,25,Democratic,Massachusetts
MA,1995,54.90519373454246,25,Democratic,Massachusetts
MA,1996,74.14634146341463,25,Democratic,Massachusetts
MA,1997,74.1111667501252,25,Democratic,Massachusetts
MA,1998,72.62295081967213,25,Democratic,Massachusetts
MA,1999,71.54263813478121,25,Democratic,Massachusetts
MA,2000,74.79312539783578,25,Democratic,Massachusetts
MA,2001,93.77975245953665,25,Democratic,Massachusetts
MA,2002,66.00711083629618,25,Democratic,Massachusetts
MA,2003,63.08006921503854,25,Democratic,Massachusetts
MA,2004,56.26276913405626,25,Democratic,Massachusetts
MA,2005,59.19594808483698,25,Democratic,Massachusetts
MA,2006,60.72106261859582,25,Democratic,Massachusetts
MA,2007,55.71338383838384,25,Democratic,Massachusetts
MA,2008,52.33644859813084,25,Democratic,Massachusetts
MA,2009,47.86350596406462,25,Democratic,Massachusetts
MA,2010,48.37721984078383,25,Democratic,Massachusetts
MA,2011,56.493705864292295,25,Democratic,Massachusetts
MA,2012,44.1669204995431,25,Democratic,Massachusetts
MA,2013,52.11581291759466,25,Democratic,Massachusetts
MA,2014,56.51585750789118,25,Democratic,Massachusetts
MA,2015,61.384093256603215,25,Democratic,Massachusetts
MA,2016,58.8929889298893,25,Democratic,Massachusetts
MA,2017,63.679245283018865,25,Democratic,Massachusetts
MA,2018,51.14049106494261,25,Democratic,Massachusetts
MD,1991,90.41325781413887,24,Republican,Maryland
MD,1992,99.47432268499797,24,Democratic,Maryland
MD,1993,82.23350253807106,24,Democratic,Maryland
MD,1994,65.60951437066402,24,Democratic,Maryland
MD,1995,68.77069939606469,24,Democratic,Maryland
MD,1996,76.10619469026548,24,Democratic,Maryland
MD,1997,64.04917707713663,24,Democratic,Maryland
MD,1998,56.24252094136418,24,Democratic,Maryland
MD,1999,45.55357496533967,24,Democratic,Maryland
MD,2000,41.5951154359855,24,Democratic,Maryland
MD,2001,45.12974802557353,24,Democratic,Maryland
MD,2002,40.044288614135446,24,Democratic,Maryland
MD,2003,45.21422060164084,24,Democratic,Maryland
MD,2004,44.231810796172596,24,Democratic,Maryland
MD,2005,35.07194244604316,24,Democratic,Maryland
MD,2006,37.80988050650972,24,Democratic,Maryland
MD,2007,27.158273381294965,24,Democratic,Maryland
MD,2008,18.08972503617945,24,Democratic,Maryland
MD,2009,18.014835747085833,24,Democratic,Maryland
MD,2010,13.8264777048047,24,Democratic,Maryland
MD,2011,8.43954529796762,24,Democratic,Maryland
MD,2012,5.940257976917855,24,Democratic,Maryland
