state,year.x,perc,id,year.y,color
AK,2011,11.235955056179774,2,2007,red
AK,2011,11.235955056179774,2,1996,red
AK,2011,11.235955056179774,2,1992,red
AK,2011,11.235955056179774,2,2011,red
AK,2011,11.235955056179774,2,2009,red
AK,2011,11.235955056179774,2,2004,red
AK,2011,11.235955056179774,2,2000,red
AK,2011,11.235955056179774,2,2005,red
AK,2011,11.235955056179774,2,1994,red
AK,2011,11.235955056179774,2,2010,red
AK,2011,11.235955056179774,2,1997,red
AK,2011,11.235955056179774,2,2002,red
AK,2011,11.235955056179774,2,1998,red
AK,2011,11.235955056179774,2,1993,red
AK,2011,11.235955056179774,2,2006,red
AK,2011,11.235955056179774,2,1995,red
AK,2011,11.235955056179774,2,2016,red
AK,2011,11.235955056179774,2,2018,red
AK,2012,8.547008547008549,2,2001,red
